"Study Area","Transect Name","Point Id","Event Date","Vegetation Type","USDA Code","Percent Cover","Height"
SMA-11-01,TOKA,TOKA-064,2016-06-27,shrubs,TODI,50,
SMA-11-01,TOKA,TOKA-064,2016-06-27,shrubs,UMCA,4,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,ACMI2,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,AGGR,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,trees,ALRU2,4,15
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,trees,ARME,2,15
SMA-11-01,TOKA,TOKA-064,2018-05-30,shrubs,BAPI,3,150
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,shrubs,CETH,4,200
SMA-11-01,TOKA,TOKA-064,2018-05-30,trees,CETH,1,5
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,CIBR2,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,DRAR3,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,ESCA2,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,HEMA80,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,HOLA,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,LOHI2,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,PHMA2,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,trees,PSME,8,30
SMA-11-01,TOKA,TOKA-064,2018-05-30,trees,QUAG,5,15
SMA-11-01,TOKA,TOKA-064,2018-05-30,shrubs,RIBES,1,75
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,RUCR,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,shrubs,RUUR,20,75
SMA-11-01,TOKA,TOKA-064,2018-05-30,trees,SARA2,3,3
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-064,2018-05-30,shrubs,TODI,60,70
SMA-11-01,TOKA,TOKA-064,2018-05-30,grassesAndForbs,TRBO2,,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,ACMI2,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,shrubs,BAPI,35,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,BETR,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,CAPY2,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,CEME2,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,CHPO3,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,CLDO2,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,shrubs,FRCA12,1,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,GALIU,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,LASE,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,LUPIN,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,MASA,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,shrubs,MIVIV,1,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,PHAQ,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,trees,PSME,1,
SMA-11-01,TOKA,TOKA-067,2016-06-15,shrubs,RUUR,15,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,SABI2,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,SIBE,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,TOAR,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,shrubs,TODI,20,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,TRAN6,0,
SMA-11-01,TOKA,TOKA-067,2016-06-15,grassesAndForbs,VITE,0,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,APAN,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,shrubs,BAPI,30,100
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,BRDI3,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,CHPO3,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,CLDO2,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,shrubs,DIAUA,1,80
SMA-11-01,TOKA,TOKA-067,2018-05-21,shrubs,FRCA12,1,50
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,LUFO2,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,NAPU4,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,PSEUD43,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,trees,PSME,5,5
SMA-11-01,TOKA,TOKA-067,2018-05-21,shrubs,RUUR,7,50
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,shrubs,TODI,10,75
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,TRDU2,,
SMA-11-01,TOKA,TOKA-067,2018-05-21,grassesAndForbs,VITE,,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,RUMEX,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,ANAR,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,shrubs,BAPI,2,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,BETR,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,BRMI2,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,CAPY2,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,COAR4,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,EUPHO,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,HOMA2,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,HOMU,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,MEDIC,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,PHAQ,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,RASA2,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,RUAC3,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,RUPU3,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,SIBE,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,SIGA,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,TRAN6,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,TRDU2,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,VISA,0,
SMA-11-01,TOKA,TOKA-068,2016-05-24,grassesAndForbs,VITE,0,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,shrubs,BAPI,2,50
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,CAOV4,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,HOBR2,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,HOMU,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,LIBI5,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,MAPA5,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,RASA2,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,RUCR,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,SONCH,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,TRHI4,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,TRSU3,,
SMA-11-01,TOKA,TOKA-068,2018-04-20,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,JUNCU,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,shrubs,BAPI,40,140
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,DACA3,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,ELGL,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,HOBR2,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,LIBI5,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,MEPO3,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,TRTO4,,
SMA-11-01,TOKA,TOKA-068,2021-06-25,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,ALPR3,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,shrubs,BAPI,5,100
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,CYEC,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,OXALP,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,PSEUD43,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,trees,PSME,3,18
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,shrubs,RUUR,7,50
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,shrubs,TODI,1,25
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-080,2018-04-24,grassesAndForbs,WYHE,,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,RUMEX,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,ANAR,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,ANCO2,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,ARCA11,1,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,ARDO3,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,BAPI,35,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,BRASS2,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,BRDI2,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,CAPY2,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,CETH,2,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,COMA2,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,CYEC,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,DAGL,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,GEDI,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,HODI,1,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,LASE,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,LIUS,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,LOCO6,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,MAFA3,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,MIVIV,1,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,PTAQ,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,RUUR,37,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,SARU,1,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,SCCA2,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,SOCA5,,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,STACH,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,shrubs,TODI,50,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,TRIFO,0,
SMA-11-01,TOKA,TOKA-089,2016-06-16,grassesAndForbs,VICIA,0,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,ACMO2,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,ANCO2,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,ARCA11,8,75
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,BAPI,30,100
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,BRNI,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,BRRA,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,CETH,7,300
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,DIAU,3,75
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,DRAR3,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,ELGL,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,HEMA80,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,HODI,1,150
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,PHMA2,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,PLLA,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,PSEUD43,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,trees,QUAG,2,7
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,RUCR,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,RUUR,20,75
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,SALIX,12,300
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,SARA2,1,200
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,SOUM,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,STRIQ2,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,shrubs,TODI,30,100
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,TRDU2,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,TRHI4,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,TRSU3,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,URDI,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-089,2018-05-30,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,RUMEX,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,AICA,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,ANTO,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,shrubs,BAPI,12,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,BETR,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,BRASS2,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,BRCA5,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,COMA2,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,DACA3,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,ESCA2,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,GEDI,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,HOMA2,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,MAFA3,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,MEDIC,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,PSEUD43,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,PTAQ,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,shrubs,RUUR,1,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,SCCA2,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,SIGA,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,SIMA3,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,shrubs,TODI,2,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,TRAN6,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,TRHI4,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,TRIFO,0,
SMA-11-01,TOKA,TOKA-099,2016-05-23,grassesAndForbs,VICIA,0,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,shrubs,BAPI,10,150
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,BRCA5,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,BRNI,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,CAPU18,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,ESCA2,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,HOMU,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,trees,PSME,3,12
SMA-11-01,TOKA,TOKA-099,2018-05-29,shrubs,RUUR,3,75
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,TOKA-099,2018-05-29,shrubs,TODI,2,50
SMA-11-01,TOKA,TOKA-099,2018-05-29,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,RUMEX,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,AICA,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,shrubs,BAPI,25,150
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,BRNI,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,shrubs,DIAU,1,50
SMA-11-01,TOKA,TOKA-099,2021-06-30,shrubs,FRCA12,1,180
SMA-11-01,TOKA,TOKA-099,2021-06-30,shrubs,HODI,1,200
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,HORDE,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,MAEX,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,MEPO3,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,NASQ,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,trees,PSME,4,15
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,shrubs,RUUR,3,40
SMA-11-01,TOKA,TOKA-099,2021-06-30,shrubs,SCCA2,1,140
SMA-11-01,TOKA,TOKA-099,2021-06-30,shrubs,TODI,2,50
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,VIHI,,
SMA-11-01,TOKA,TOKA-099,2021-06-30,grassesAndForbs,WYHE,,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,RUMEX,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,ANAR,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,shrubs,BAPI,8,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,COAR4,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,COMA2,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,DAGL,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,LOGA2,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,PAVI3,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,RUAC3,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,RUPU3,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,shrubs,RUUR,1,
SMA-11-01,TOKA,TOKA-104,2016-05-25,trees,SALIX,12,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,SIBE,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,shrubs,TODI,1,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,TRAN6,0,
SMA-11-01,TOKA,TOKA-104,2016-05-25,grassesAndForbs,VIVI,0,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,AVBA,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,shrubs,BAPI,20,150
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,BASA4,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,BRCA6,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,CAOV4,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,CYER,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,JUBU,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,JUEF,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,JUOC2,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,LIBI5,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,MYDI,,
SMA-11-01,TOKA,TOKA-104,2018-05-14,trees,PIRA2,3,12
SMA-11-01,TOKA,TOKA-104,2018-05-14,grassesAndForbs,RUCR,,
